"id","date","buyer_id","buyer_name","fisher_id","total_price"
"8d6cb652-4130-402b-a53f-6b0b9a18aa33","2021-08-05T19:35:51",431,"siisa","ffabd06b6bdf",240000
"503e2bbf-677e-4540-9fce-15fb4cd29f1a","2021-08-05T19:35:36",431,"siisa","300b96b58b30",1e+06
"ae0bd25d-c0db-402a-890d-e5800cffbe4e","2021-08-05T19:35:18",431,"siisa","6f87a1183920",3e+06
"8034b5c1-a930-4fb7-a5f0-66bbf314a8f3","2021-08-05T19:35:01",431,"siisa","e5a592c16e71",3e+06
"97bf8b9a-08e2-48cb-b71b-0892f9b2c87d","2021-08-04T07:27:53",431,"siisa","5e344c1e40d1",1640000
"ef476893-d3a1-4a8c-aa74-5cd726c0c5c5","2021-08-04T07:27:10",431,"siisa","f7d9f4584cca",3e+05
"eadd6488-f6d6-4ae5-958d-f74afebb2d97","2021-08-04T07:26:52",431,"siisa","c3013cac006b",4e+06
"3497dd50-34d7-47a0-aa3b-1c81007b2ce3","2021-08-04T07:26:40",431,"siisa","300b96b58b30",3e+06
"fc5c5edb-9abb-44c6-bd8c-8582f7fed705","2021-08-04T07:26:26",431,"siisa","6f87a1183920",3e+06
"10f16991-060b-44c8-935d-347c51d3e981","2021-08-04T07:26:12",431,"siisa","eee9f31e4b89",3e+06
"4b357c87-96d7-4156-855a-23e05e710e98","2021-08-04T07:25:58",431,"siisa","e5a592c16e71",3e+06
"e969e79a-fe43-4e2c-a871-3e036ad38709","2021-08-01T20:23:51",431,"siisa","c3013cac006b",4500000
"b58ec81b-25a4-4157-816c-b962d4841a56","2021-08-01T20:23:22",431,"siisa","e5a592c16e71",3e+06
"95cda132-d480-4978-b509-f6713ef35e9a","2021-08-01T20:22:55",431,"siisa","300b96b58b30",2250000
"5df32743-3dde-4abc-b25b-90c8ba64c23a","2021-08-01T20:22:24",431,"siisa","f7d9f4584cca",3e+05
"5a296e2c-c0a3-4d55-adfa-efb3d869767a","2021-08-01T20:21:52",431,"siisa","ffabd06b6bdf",560000
